Drone ID,Start Time,End Time,Total Time (minutes),Total Distance (km),Number of Alerts,Cities Passed
22882,2024-07-04 10:57:00,2024-07-04 11:00:00,3.0,105.52808899249632,15,"[""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא', 'איילת השחר', 'אביבים', 'יראון', 'דישון', 'מלכיה', ""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא']"
22926,2024-07-04 11:04:00,2024-07-04 11:04:00,0.0,63.9104798499097,8,"['אביבים', 'ברעם', 'דישון', 'יפתח', 'יראון', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
22966,2024-07-04 11:18:00,2024-07-04 11:23:00,5.0,107.39279315824065,29,"['חניתה', 'שלומי', 'שלומי', 'ראש הנקרה', 'מצובה', 'שלומי', 'בצת', 'אזור תעשייה אכזיב מילואות', 'לימן', 'בצת', 'מצובה', 'לימן', 'אזור תעשייה אכזיב מילואות', 'שלומי', 'גשר הזיו', 'שלומי', 'לימן', 'געתון', 'כברי', 'יחיעם', 'עין יעקב', 'נהריה', 'אזור תעשייה אכזיב מילואות', 'סער', 'כברי', 'כברי', 'נהריה', 'סער', 'בן עמי']"
22984,2024-07-04 11:25:00,2024-07-04 11:27:00,2.0,11.93722536185805,9,"['עברון', 'מזרעה', 'שבי ציון', 'לוחמי הגטאות', 'רגבה', 'מזרעה', 'שבי ציון', 'רגבה', 'לוחמי הגטאות']"
22988,2024-07-04 11:35:00,2024-07-04 11:35:00,0.0,1.6600065299328157,2,"['לוחמי הגטאות', 'רגבה']"
22992,2024-07-04 11:53:00,2024-07-04 11:53:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
23018,2024-07-06 05:38:00,2024-07-06 05:38:00,0.0,0.0,1,['כפר יובל']
23032,2024-07-06 08:13:00,2024-07-06 08:14:00,1.0,15.513359898175176,6,"['כפר יובל', 'כפר גלעדי', 'מעיין ברוך', 'קריית שמונה', 'תל חי', 'כפר יובל']"
23040,2024-07-06 08:25:00,2024-07-06 08:28:00,3.0,27.142999018374326,8,"['בית הלל', 'קיבוץ דן', 'שאר ישוב', 'שניר', 'הגושרים', 'דפנה', ""ע'ג'ר"", 'קיבוץ דן']"
23044,2024-07-06 08:35:00,2024-07-06 08:35:00,0.0,0.0,1,['כפר בלום']
23115,2024-07-07 19:01:00,2024-07-07 19:02:00,1.0,6.477201689829979,4,"['שדה נחמיה', 'עמיר', 'כפר בלום', 'בית הלל']"
23117,2024-07-07 19:04:00,2024-07-07 19:04:00,0.0,0.0,1,['להבות הבשן']
23200,2024-07-11 10:41:00,2024-07-11 10:41:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
23202,2024-07-11 10:59:00,2024-07-11 10:59:00,0.0,0.0,1,['חניתה']
23250,2024-07-11 11:01:00,2024-07-11 11:09:00,8.0,142.01096900294402,34,"['אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי', 'שלומי', 'כברי', 'שלומי', 'יערה', 'מצובה', 'מצובה', 'עין יעקב', 'יחיעם', 'כברי', 'שלומי', 'כברי', 'חניתה', 'געתון', 'כברי', 'מצובה', 'שלומי', 'נתיב השיירה', 'שלומי', 'נווה זיו', 'בצת', 'כברי', 'כברי', 'כברי', 'נתיב השיירה', ""שייח' דנון"", ""שייח' דנון"", 'נתיב השיירה', 'כברי']"
23296,2024-07-14 12:05:00,2024-07-14 12:05:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
23300,2024-07-14 12:08:00,2024-07-14 12:09:00,1.0,74.47072306960476,12,"['איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'שדה אליעזר', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
23306,2024-07-14 12:11:00,2024-07-14 12:12:00,1.0,8.038473292799836,3,"['מלכיה', 'יפתח', 'רמות נפתלי']"
23308,2024-07-14 12:14:00,2024-07-14 12:14:00,0.0,28.98543342138868,7,"['איילת השחר', 'גדות', 'חולתה', 'יסוד המעלה', 'משמר הירדן', 'עמוקה', 'שדה אליעזר']"
23314,2024-07-15 15:19:00,2024-07-15 15:19:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
23423,2024-07-18 17:34:00,2024-07-18 17:34:00,0.0,0.0,1,['דישון']
23427,2024-07-18 17:40:00,2024-07-18 17:40:00,0.0,2.597270317836744,2,"['חצור הגלילית', 'עמוקה']"
23435,2024-07-18 19:33:00,2024-07-18 19:34:00,1.0,8.246602330200325,3,"['חניתה', 'אילון', 'יערה']"
23441,2024-07-19 08:22:00,2024-07-19 08:22:00,0.0,2.0868097794613556,2,"['בית הלל', 'הגושרים']"
23481,2024-07-19 16:07:00,2024-07-19 16:07:00,0.0,0.0,1,['מעיין ברוך']
23485,2024-07-19 19:31:00,2024-07-19 19:32:00,1.0,9.271500584350564,2,"['איילת השחר', 'רמות נפתלי']"
23487,2024-07-19 20:23:00,2024-07-19 20:23:00,0.0,0.0,1,['איילת השחר']
23495,2024-07-20 11:54:00,2024-07-20 11:54:00,0.0,0.0,1,"[""ע'ג'ר""]"
23503,2024-07-20 11:56:00,2024-07-20 11:57:00,1.0,2.6990966301728596,3,"['קיבוץ דן', 'דפנה', 'שאר ישוב']"
23530,2024-07-20 19:36:00,2024-07-20 19:37:00,1.0,21.738570877685834,7,"[""ע'ג'ר"", 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
23540,2024-07-20 19:39:00,2024-07-20 19:40:00,1.0,36.973490824868044,7,"['קלע', 'שעל', 'שניר', 'קיבוץ דן', 'שניר', 'קלע', 'שעל']"
23550,2024-07-21 09:18:00,2024-07-21 09:19:00,1.0,3.8245068325917604,4,"['בצת', 'שלומי', 'בצת', 'שלומי']"
23581,2024-07-21 17:08:00,2024-07-21 17:10:00,2.0,65.16430357668385,19,"['חניתה', 'שלומי', 'יערה', 'שלומי', 'ראש הנקרה', 'מצובה', 'חניתה', 'בצת', 'אזור תעשייה אכזיב מילואות', 'לימן', 'יערה', 'שלומי', 'מצובה', 'אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'ערב אל עראמשה']"
23589,2024-07-21 17:12:00,2024-07-21 17:12:00,0.0,12.400368891910977,5,"['חניתה', 'שלומי', 'יערה', 'מצובה', 'עבדון']"
23615,2024-07-22 19:31:00,2024-07-22 19:31:00,0.0,4.776028850757655,4,"['בית הלל', 'הגושרים', 'דפנה', 'שאר ישוב']"
23661,2024-07-23 14:23:00,2024-07-23 14:28:00,5.0,68.2550295150019,17,"['נטועה', 'פסוטה', 'נטועה', 'שומרה', 'אבן מנחם', 'אלקוש', 'נטועה', 'אבן מנחם', 'חורפיש', 'מתת', 'חורפיש', 'בית ספר שדה מירון', 'בית ספר שדה מירון', 'חורפיש', 'פקיעין', 'צבעון', 'צוריאל']"
23679,2024-07-23 14:30:00,2024-07-23 14:32:00,2.0,41.806911062912725,13,"['צוריאל', 'חורפיש', 'צבעון', 'פקיעין', 'בית ספר שדה מירון', 'בית ספר שדה מירון', 'סאסא', 'צבעון', 'בית ספר שדה מירון', 'אור הגנוז', 'מרכז אזורי מרום גליל', 'בר יוחאי', 'קדיתא']"
23691,2024-07-23 15:53:00,2024-07-23 15:53:00,0.0,0.0,1,['בית הלל']
23697,2024-07-23 15:55:00,2024-07-23 15:56:00,1.0,1.822397577130657,3,"['כפר בלום', 'כפר בלום', 'נאות מרדכי']"
23706,2024-07-24 08:04:00,2024-07-24 08:04:00,0.0,0.0,1,['איילת השחר']
23766,2024-07-25 17:11:00,2024-07-25 17:18:00,7.0,201.05738227793702,58,"['ערב אל עראמשה', 'אדמית', 'ערב אל עראמשה', 'עבדון', 'נווה זיו', 'יערה', 'מנות', 'גורנות הגליל', 'גורן', 'אילון', 'אדמית', 'חניתה', 'יערה', 'ערב אל עראמשה', 'עבדון', 'נווה זיו', 'מנות', 'חניתה', 'גורן', 'אילון', 'אדמית', 'חניתה', 'יערה', 'גורנות הגליל', 'שלומי', 'מצובה', 'יערה', 'מנות', 'שלומי', 'ערב אל עראמשה', 'עבדון', 'נווה זיו', 'חניתה', 'חניתה', 'גורן', 'אילון', 'אדמית', 'יערה', 'עבדון', 'גורנות הגליל', 'עבדון', 'מצובה', 'מנות', 'נווה זיו', 'נווה זיו', 'מנות', 'עבדון', 'עבדון', 'עבדון', 'אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'מנות', 'נווה זיו', 'ערב אל עראמשה']"
23812,2024-07-27 14:34:00,2024-07-27 14:34:00,0.0,0.0,1,['יפתח']
23883,2024-07-27 18:31:00,2024-07-27 18:34:00,3.0,20.422847066272688,6,"['עין קנייא', 'מסעדה', 'כפר סאלד', 'שמיר', 'שמיר', 'גונן']"
23887,2024-07-27 18:36:00,2024-07-27 18:37:00,1.0,13.270478480735449,2,"['שעל', 'מסעדה']"
23889,2024-07-27 18:45:00,2024-07-27 18:45:00,0.0,0.0,1,['קריית שמונה']
23891,2024-07-27 18:53:00,2024-07-27 18:53:00,0.0,0.0,1,['כפר בלום']
23893,2024-07-27 18:55:00,2024-07-27 18:55:00,0.0,0.0,1,['נאות מרדכי']
23895,2024-07-27 18:57:00,2024-07-27 18:57:00,0.0,0.0,1,['להבות הבשן']
23903,2024-07-29 13:24:00,2024-07-29 13:24:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
23905,2024-07-29 15:59:00,2024-07-29 15:59:00,0.0,0.0,1,['דישון']
23907,2024-07-29 16:54:00,2024-07-29 16:54:00,0.0,0.0,1,['כפר גלעדי']
23945,2024-07-30 15:48:00,2024-07-30 15:53:00,5.0,127.40530609427692,33,"['כפר יובל', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'דפנה', 'קיבוץ דן', 'תל חי', 'קריית שמונה', 'מרגליות', 'מעיין ברוך', 'משגב עם', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'הגושרים', 'מנרה', 'שניר', 'שאר ישוב', 'קיבוץ דן', ""ע'ג'ר"", 'הגושרים', 'קריית שמונה', 'בית הלל', 'הגושרים', 'דפנה', 'דפנה', 'בית הלל', 'הגושרים', 'קריית שמונה']"
23961,2024-08-01 07:36:00,2024-08-01 07:36:00,0.0,9.18883777144146,5,"['אזור תעשייה רמת דלתון', 'דלתון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה']"
24041,2024-08-05 01:59:00,2024-08-05 01:59:00,0.0,0.0,1,['איילת השחר']
24055,2024-08-05 02:01:00,2024-08-05 02:03:00,2.0,31.164988356887434,4,"['רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
24057,2024-08-05 02:08:00,2024-08-05 02:08:00,0.0,0.0,1,['איילת השחר']
24069,2024-08-05 02:18:00,2024-08-05 02:19:00,1.0,15.94342284223202,6,"['כפר גלעדי', 'כפר יובל', 'מעיין ברוך', 'תל חי', 'כפר גלעדי', 'קריית שמונה']"
24111,2024-08-05 20:42:00,2024-08-05 20:46:00,4.0,18.585424667765395,6,"['חורפיש', 'צוריאל', 'חורפיש', 'בית ספר שדה מירון', 'בית ספר שדה מירון', 'כרם בן זמרה']"
24143,2024-08-06 12:16:00,2024-08-06 12:21:00,5.0,37.636002589095696,13,"['חניתה', 'שלומי', 'שלומי', 'בצת', 'שלומי', 'לימן', 'בצת', 'גשר הזיו', 'נהריה', 'אזור תעשייה אכזיב מילואות', 'לימן', 'סער', 'לוחמי הגטאות']"
24171,2024-08-06 12:22:00,2024-08-06 12:26:00,4.0,38.07617388682863,14,"['נהריה', 'עברון', 'בן עמי', 'נתיב השיירה', 'מזרעה', 'שבי ציון', 'רגבה', 'לוחמי הגטאות', 'שבי ציון', 'רגבה', 'בוסתן הגליל', 'שומרת', 'נהריה', 'עכו']"
24175,2024-08-06 12:56:00,2024-08-06 12:56:00,0.0,4.082427839368542,3,"['בוסתן הגליל', 'עכו', 'שומרת']"
24181,2024-08-06 15:50:00,2024-08-06 15:50:00,0.0,3.1354508121768716,2,"['שעל', 'קלע']"
24187,2024-08-06 17:20:00,2024-08-06 17:20:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
24231,2024-08-06 22:31:00,2024-08-06 22:31:00,0.0,19.967188187540895,3,"[""ע'ג'ר"", 'קלע', 'שעל']"
24235,2024-08-06 22:33:00,2024-08-06 22:33:00,0.0,1.7532684434837382,2,"['דפנה', 'הגושרים']"
24251,2024-08-07 18:02:00,2024-08-07 18:05:00,3.0,58.36161452138027,8,"['מטולה', 'שניר', 'קלע', 'שעל', 'שניר', ""ע'ג'ר"", 'כפר סאלד', 'שאר ישוב']"
24312,2024-08-09 17:41:00,2024-08-09 17:41:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
24336,2024-08-10 19:27:00,2024-08-10 19:29:00,2.0,67.00291617272154,10,"['יפתח', 'רמות נפתלי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'יפתח', 'מרכז אזורי מבואות חרמון', 'מרכז אזורי מבואות חרמון']"
24362,2024-08-10 19:30:00,2024-08-10 19:36:00,6.0,129.06323147298008,17,"['אביבים', 'יראון', 'ברעם', 'יפתח', 'מרכז אזורי מבואות חרמון', 'שומרה', 'אזור תעשייה חצור הגלילית', 'מחניים', 'חצור הגלילית', 'גדות', 'מנחת מחניים', 'מנחת מחניים', 'צפת', 'כפר הנשיא', 'אליפלט', 'עמיעד', 'ראש פינה']"
24364,2024-08-10 19:38:00,2024-08-10 19:38:00,0.0,71.62163523398324,12,"['אזור תעשייה חצור הגלילית', 'אליפלט', 'אמנון', 'חצור הגלילית', 'כורזים ורד הגליל', 'כפר הנשיא', 'כרכום', 'מחניים', 'עמיעד', 'ראש פינה', 'מנחת מחניים', 'אלמגור']"
24368,2024-08-10 19:43:00,2024-08-10 19:44:00,1.0,37.53978565702467,9,"['אור הגנוז', 'בר יוחאי', 'מירון', 'מרכז אזורי מרום גליל', 'עין כמונים', 'פרוד', 'קדיתא', 'שפר', ""מע'אר""]"
24398,2024-08-13 10:17:00,2024-08-13 10:19:00,2.0,59.16659667868038,14,"['מרגליות', 'קריית שמונה', 'מנרה', 'כפר בלום', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
24418,2024-08-14 10:53:00,2024-08-14 10:53:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
24436,2024-08-15 03:39:00,2024-08-15 03:40:00,1.0,12.299591719322041,6,"['אבירים', 'פסוטה', 'אלקוש', 'מעלות תרשיחא', 'מעונה', 'מעיליא']"
24454,2024-08-15 11:11:00,2024-08-15 11:11:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
24460,2024-08-15 14:09:00,2024-08-15 14:10:00,1.0,15.592956783170987,3,"['קלע', 'שעל', 'נאות מרדכי']"
24475,2024-08-15 18:20:00,2024-08-15 18:21:00,1.0,80.15277840725422,13,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר']"
24489,2024-08-15 00:26:00,2024-08-15 00:28:00,2.0,11.118955467124943,6,"[""נווה אטי''ב"", 'נמרוד', 'עין קנייא', 'מסעדה', 'עין קנייא', 'מסעדה']"
24493,2024-08-15 00:30:00,2024-08-15 00:31:00,1.0,0.0,2,"['אודם', 'אודם']"
24501,2024-08-16 17:20:00,2024-08-16 17:20:00,0.0,3.1354508121768716,2,"['שעל', 'קלע']"
24509,2024-08-16 17:22:00,2024-08-16 17:24:00,2.0,9.406352436530614,5,"['קלע', 'קלע', 'שעל', 'קלע', 'שעל']"
24535,2024-08-17 18:14:00,2024-08-17 18:14:00,0.0,0.0,1,['קלע']
24606,2024-08-19 06:37:00,2024-08-19 06:42:00,5.0,65.5357915390704,17,"['לוחמי הגטאות', 'מזרעה', 'רגבה', 'חניתה', 'אזור תעשייה אכזיב מילואות', 'שלומי', 'שלומי', 'מצובה', 'בצת', 'לימן', 'יערה', 'עבדון', 'גשר הזיו', 'שלומי', 'סער', 'נהריה', 'גשר הזיו']"
24664,2024-08-20 19:14:00,2024-08-20 19:14:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
24678,2024-08-20 19:16:00,2024-08-20 19:20:00,4.0,94.23584822437425,22,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'תל חי', 'קריית שמונה', 'משגב עם', 'מרגליות', 'מעיין ברוך', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'קיבוץ דן', 'מנרה', 'שאר ישוב', 'שניר', 'קיבוץ דן', 'שאר ישוב', 'קיבוץ דן']"
24684,2024-08-20 19:25:00,2024-08-20 19:28:00,3.0,10.732744840280656,3,"['מרום גולן', 'שעל', 'אורטל']"
24688,2024-08-20 19:31:00,2024-08-20 19:32:00,1.0,18.812928283307844,4,"['שעל', 'קלע', 'קדמת צבי', 'קצרין']"
24698,2024-08-20 19:49:00,2024-08-20 19:49:00,0.0,0.0,1,"[""דוב''ב""]"
24726,2024-08-21 08:23:00,2024-08-21 08:24:00,1.0,22.714325872710305,8,"['אביבים', 'ברעם', 'יראון', 'אזור תעשייה רמת דלתון', 'דלתון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה']"
24744,2024-08-21 11:23:00,2024-08-21 11:26:00,3.0,176.48214992815332,24,"['יפתח', 'רמות נפתלי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי', 'יפתח', 'רמות נפתלי', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'מלכיה', 'יפתח', 'דישון', 'שמיר', 'כפר סאלד', 'עמיר', 'נאות מרדכי', 'להבות הבשן', 'חולתה', 'כפר בלום', 'גונן', 'שדה נחמיה', 'יסוד המעלה']"
24746,2024-08-21 11:28:00,2024-08-21 11:28:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
24750,2024-08-21 11:33:00,2024-08-21 11:34:00,1.0,77.15087508989676,13,"['כפר הנשיא', 'אזור תעשייה חצור הגלילית', 'אליפלט', 'אמנון', 'חצור הגלילית', 'כורזים ורד הגליל', 'כפר הנשיא', 'כרכום', 'מחניים', 'עמיעד', 'ראש פינה', 'מנחת מחניים', 'אלמגור']"
24766,2024-08-21 18:55:00,2024-08-21 18:55:00,0.0,0.0,1,['יערה']
24772,2024-08-22 08:33:00,2024-08-22 08:33:00,0.0,0.0,1,['משגב עם']
24782,2024-08-22 13:31:00,2024-08-22 13:31:00,0.0,0.0,1,['כיסופים']
24831,2024-08-23 19:29:00,2024-08-23 19:30:00,1.0,3.7299498373769406,3,"['שתולה', 'אבן מנחם', 'שומרה']"
24896,2024-08-25 05:31:00,2024-08-25 05:32:00,1.0,38.69630766861374,10,"['אדמית', 'חניתה', 'יערה', 'מצובה', 'ערב אל עראמשה', 'שלומי', 'אילון', 'מנות', 'נווה זיו', 'עבדון']"
24914,2024-08-25 05:34:00,2024-08-25 05:36:00,2.0,76.09515374926181,20,"['אילון', 'חניתה', 'מנות', 'מצובה', 'נווה זיו', 'עבדון', 'ערב אל עראמשה', 'שלומי', 'יערה', 'אדמית', 'ערב אל עראמשה', 'אדמית', 'אילון', 'חניתה', 'יערה', 'מנות', 'מצובה', 'נווה זיו', 'עבדון', 'שלומי']"
24916,2024-08-25 05:38:00,2024-08-25 05:38:00,0.0,0.0,1,['כברי']
24946,2024-08-25 05:51:00,2024-08-25 05:52:00,1.0,42.77670462867562,10,"['אזור תעשייה חצור הגלילית', 'חצור הגלילית', 'איילת השחר', 'עמוקה', 'שדה אליעזר', 'אזור תעשייה חצור הגלילית', 'חצור הגלילית', 'איילת השחר', 'עמוקה', 'שדה אליעזר']"
25010,2024-08-25 06:15:00,2024-08-25 06:15:00,0.0,35.643948057798184,7,"['קדמת צבי', 'קצרין', 'אזור תעשייה חצור הגלילית', 'חצור הגלילית', 'איילת השחר', 'עמוקה', 'שדה אליעזר']"
25016,2024-08-25 06:17:00,2024-08-25 06:17:00,0.0,27.17966068325736,4,"['קדמת צבי', 'קצרין', 'אניעם', 'איילת השחר']"
25052,2024-08-26 07:03:00,2024-08-26 07:05:00,2.0,21.503414041037892,5,"['חמת גדר', 'חמת גדר', 'האון', 'עין גב', 'תל קציר']"
25062,2024-08-26 18:36:00,2024-08-26 18:36:00,0.0,17.7075784950584,2,"['יפתח', 'מרכז אזורי מבואות חרמון']"
25064,2024-08-26 18:40:00,2024-08-26 18:40:00,0.0,0.0,1,['איילת השחר']
25066,2024-08-26 18:42:00,2024-08-26 18:42:00,0.0,34.04415928731414,7,"['גדות', 'חולתה', 'איילת השחר', 'עמוקה', 'יסוד המעלה', 'משמר הירדן', 'שדה אליעזר']"
25086,2024-08-26 18:59:00,2024-08-26 19:03:00,4.0,105.6031568839006,23,"['חניתה', 'שלומי', 'חניתה', 'יערה', 'מצובה', 'עבדון', 'נווה זיו', 'חניתה', 'שלומי', 'ראש הנקרה', 'ערב אל עראמשה', 'מצובה', 'לימן', 'יערה', 'בצת', 'גורנות הגליל', 'גורן', 'אילון', 'אזור תעשייה אכזיב מילואות', 'אדמית', 'חניתה', 'חניתה', 'עבדון']"
25098,2024-08-27 19:26:00,2024-08-27 19:27:00,1.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
25114,2024-08-29 12:59:00,2024-08-29 12:59:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
25120,2024-08-29 13:02:00,2024-08-29 13:03:00,1.0,31.910172406360957,5,"['קלע', 'שעל', 'עין קנייא', 'קלע', 'שעל']"
25165,2024-08-31 14:31:00,2024-08-31 14:32:00,1.0,62.69973280182081,18,"['כפר גלעדי', 'כפר יובל', 'תל חי', 'קריית שמונה', 'בית הלל', 'קריית שמונה', 'תל חי', 'קריית שמונה', 'משגב עם', 'מרגליות', 'מטולה', 'מנרה', 'בית הלל', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'מעיין ברוך', 'הגושרים']"
25237,2024-09-03 15:52:00,2024-09-03 15:52:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
25243,2024-09-03 17:40:00,2024-09-03 17:40:00,0.0,0.0,1,['חניתה']
25245,2024-09-04 08:52:00,2024-09-04 08:52:00,0.0,0.0,1,['שמיר']
25331,2024-09-05 13:39:00,2024-09-05 13:41:00,2.0,115.08359200705,23,"['יערה', 'מצובה', 'שלומי', 'יערה', 'יערה', 'נווה זיו', 'ראש הנקרה', 'אילון', 'לימן', 'מצובה', 'מנות', 'גורן', 'אדמית', 'חניתה', 'גורנות הגליל', 'בצת', 'ערב אל עראמשה', 'שלומי', 'אזור תעשייה אכזיב מילואות', 'עבדון', 'מצובה', 'עבדון', 'מנות']"
25341,2024-09-06 15:14:00,2024-09-06 15:14:00,0.0,9.624633518999948,4,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה']"
25355,2024-09-07 07:23:00,2024-09-07 07:25:00,2.0,4.090272948915727,4,"['ראש הנקרה', 'ראש הנקרה', 'אזור תעשייה אכזיב מילואות', 'בצת']"
25357,2024-09-07 10:12:00,2024-09-07 10:12:00,0.0,0.0,1,['איילת השחר']
25371,2024-09-07 18:46:00,2024-09-07 18:46:00,0.0,12.11414727745381,2,"['איילת השחר', 'יפתח']"
25375,2024-09-07 19:20:00,2024-09-07 19:20:00,0.0,13.141937200663413,2,"['איילת השחר', 'מרכז אזורי מבואות חרמון']"
25377,2024-09-07 19:23:00,2024-09-07 19:23:00,0.0,15.582494178443717,2,"['מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
25383,2024-09-07 19:25:00,2024-09-07 19:26:00,1.0,6.78850813372488,3,"['שדה אליעזר', 'איילת השחר', 'יסוד המעלה']"
25385,2024-09-07 19:29:00,2024-09-07 19:29:00,0.0,0.0,1,['איילת השחר']
25387,2024-09-07 19:56:00,2024-09-07 19:56:00,0.0,0.0,1,['איילת השחר']
25441,2024-09-08 18:57:00,2024-09-08 18:59:00,2.0,50.65369927713032,15,"['שניר', 'קיבוץ דן', 'בית הלל', 'כפר יובל', 'מעיין ברוך', 'דפנה', 'הגושרים', 'קריית שמונה', 'תל חי', 'קיבוץ דן', 'שאר ישוב', 'שדה נחמיה', 'עמיר', 'כפר בלום', 'שניר']"
25476,2024-09-09 10:49:00,2024-09-09 10:51:00,2.0,17.441458798098303,8,"['בצת', 'שלומי', 'לימן', 'לימן', 'גשר הזיו', 'נהריה', 'סער', 'אזור תעשייה אכזיב מילואות']"
25482,2024-09-09 10:49:00,2024-09-09 10:53:00,4.0,28.80096757478942,12,"['בצת', 'שלומי', 'לימן', 'לימן', 'גשר הזיו', 'נהריה', 'סער', 'אזור תעשייה אכזיב מילואות', 'גשר הזיו', 'בן עמי', 'נהריה', 'עברון']"
25502,2024-09-09 10:57:00,2024-09-09 11:02:00,5.0,20.658773362095584,10,"['חניתה', 'שלומי', 'חניתה', 'שלומי', 'בצת', 'שלומי', 'בצת', 'גשר הזיו', 'סער', 'נהריה']"
25504,2024-09-09 11:04:00,2024-09-09 11:04:00,0.0,2.2854220484865158,2,"['בן עמי', 'נהריה']"
25506,2024-09-09 11:06:00,2024-09-09 11:06:00,0.0,0.0,1,['שבי ציון']
25574,2024-09-10 18:35:00,2024-09-10 18:39:00,4.0,51.00796418048948,7,"['יפתח', 'רמות נפתלי', 'דישון', 'יפתח', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'לב החולה']"
25578,2024-09-10 18:43:00,2024-09-10 18:43:00,0.0,1.2618687373151845,3,"['אזור תעשייה חצור הגלילית', 'חצור הגלילית', 'ראש פינה']"
25580,2024-09-10 18:46:00,2024-09-10 18:46:00,0.0,0.0,1,['עמיעד']
25584,2024-09-10 19:20:00,2024-09-10 19:20:00,0.0,0.0,1,['איילת השחר']
